site_code,Specie,year,season,variable,mean,sd,se,cv,median,sum,min,max,n,sp_elev,sp_code,elev_code,elev,elev_cat
PISYL_PORTUGOS_L,P. sylvestris,2019,autumn,ndvi,0.6336,0.04049339452305773,0.018109196558654953,6.391002923462394,0.6493,3.168,0.5656,0.671,5,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2019,spring,evi,0.3139166666666667,0.03244117239969397,0.01324405317281852,10.334326222360701,0.32815,1.8835000000000002,0.26880000000000004,0.3423,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2019,spring,ndvi,0.5722666666666667,0.04046829211452673,0.016521111073747766,7.071579470152621,0.5924,3.4336,0.5068,0.6044,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2019,summer,evi,0.3283166666666667,0.012709904274488733,0.0051887966920193705,3.871233344176476,0.32995,1.9699,0.3125,0.34700000000000003,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2019,summer,ndvi,0.6083166666666667,0.04050360066298634,0.016535525728295163,6.658308555793803,0.5922000000000001,3.6499,0.5791000000000001,0.6888000000000001,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2019,winter,evi,0.32780000000000004,0.05235857140908259,0.021375297268888063,15.972718550665826,0.3164,1.9668,0.2629,0.4131,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2019,winter,ndvi,0.604,0.06025303311867379,0.0245981977659611,9.975667734879767,0.6060000000000001,3.624,0.5031,0.6876,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2020,autumn,evi,0.35838000000000003,0.020925032855410294,0.009357959179222788,5.8387836529410935,0.3579,1.7919,0.3281,0.38,5,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2020,autumn,ndvi,0.66188,0.041234779009957104,0.01844075378068911,6.229947877252236,0.662,3.3094,0.6021000000000001,0.7184,5,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2020,spring,evi,0.30160000000000003,0.04706884319802219,0.019215774769704187,15.606380370697009,0.29380000000000006,1.8096,0.254,0.3593,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2020,spring,ndvi,0.5575833333333333,0.0758933835499951,0.030983344091803765,13.61112842026515,0.55715,3.3455000000000004,0.45470000000000005,0.6354000000000001,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2020,summer,evi,0.35786666666666667,0.02095954834118967,0.00855669977918538,5.856803746606652,0.36455000000000004,2.1472,0.3274,0.38320000000000004,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2020,summer,ndvi,0.6757166666666667,0.04605090299512776,0.0188002024220781,6.815120192653887,0.6624000000000001,4.0543000000000005,0.6328,0.7537,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2020,winter,evi,0.34178333333333333,0.0562070250650812,0.0229464218948789,16.445221163041264,0.3523,2.0507,0.25220000000000004,0.40090000000000003,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2020,winter,ndvi,0.6337833333333334,0.07494108130169104,0.03059456832692874,11.824400762882851,0.6233,3.8027,0.5477000000000001,0.7325,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2021,autumn,evi,0.34304,0.027202996158511666,0.012165549720419545,7.929977891357179,0.3523,1.7152,0.313,0.37360000000000004,5,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2021,autumn,ndvi,0.6324200000000001,0.041436722843390963,0.018531065808528112,6.55208925135052,0.6462,3.1621,0.5678000000000001,0.669,5,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2021,spring,evi,0.31346666666666667,0.03735278659841414,0.015249211272864065,11.916031454194217,0.32380000000000003,1.8808,0.2419,0.3473,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2021,spring,ndvi,0.6146,0.05966717690657066,0.02435902296891236,9.70829432257902,0.6293500000000001,3.6876,0.5009,0.6672,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2021,summer,evi,0.35308333333333336,0.03629674457395135,0.014818083921719136,10.279937099065759,0.34845000000000004,2.1185,0.31010000000000004,0.40750000000000003,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2021,summer,ndvi,0.6434833333333334,0.03663257657695767,0.01495518676282952,5.69285553787319,0.63965,3.8609,0.5976,0.6968000000000001,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2021,winter,evi,0.35488333333333333,0.03354742414354144,0.01369567855606692,9.453085279728016,0.34205,2.1293,0.3252,0.4011,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2021,winter,ndvi,0.6481,0.04206585313529255,0.017173312629387115,6.490642360020452,0.632,3.8886000000000003,0.611,0.7071000000000001,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2022,autumn,evi,0.3531,0.0309849963692107,0.017889195994603375,8.775133494537156,0.3514,1.0593,0.323,0.3849,3,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2022,autumn,ndvi,0.6152000000000001,0.058557749273687086,0.033808332306301855,9.518489803915326,0.6193000000000001,1.8456000000000001,0.5547000000000001,0.6716000000000001,3,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2022,spring,evi,0.24896666666666667,0.07465795782544998,0.03047898365176314,29.987129933906807,0.2579,1.4938,0.1487,0.33080000000000004,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2022,spring,ndvi,0.4948166666666667,0.11757607608126182,0.04800023205962423,23.761543214239982,0.5335000000000001,2.9689,0.2958,0.6091,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2022,summer,evi,0.32056666666666667,0.03162300850119525,0.012910039159937171,9.864721379181217,0.31825000000000003,1.9234,0.2733,0.3667,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2022,summer,ndvi,0.58025,0.03627168317020872,0.014807852646484583,6.251044062078194,0.5787500000000001,3.4815,0.5375,0.6405000000000001,6,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2022,winter,evi,0.301825,0.07089322370062366,0.03544661185031183,23.48818808933112,0.31255,1.2073,0.2061,0.37610000000000005,4,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_L,P. sylvestris,2022,winter,ndvi,0.606925,0.07669317114319893,0.038346585571599465,12.636350643522498,0.60015,2.4277,0.5255000000000001,0.7019000000000001,4,sylvestris_low,sylvestris,low,1633,NA
PISYL_PORTUGOS_M,P. sylvestris,2000,autumn,evi,0.33096000000000003,0.04376223257558963,0.019571065377234822,13.222816224193142,0.3457,1.6548,0.25720000000000004,0.368,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2000,autumn,ndvi,0.5791000000000001,0.06396628017948204,0.028606590149823856,11.045809044980492,0.5846,2.8955,0.47990000000000005,0.6584,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2000,spring,evi,0.26138333333333336,0.10838467450090289,0.04424785807747585,41.46579398108891,0.22890000000000002,1.5683,0.17320000000000002,0.46590000000000004,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2000,spring,ndvi,0.45725000000000005,0.10500184284097112,0.04286682283538168,22.963770987637204,0.44675,2.7435,0.3567,0.6342,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2000,summer,evi,0.38315,0.04703367942230333,0.01920141921838071,12.275526405403454,0.386,2.2989,0.30910000000000004,0.4408,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2000,summer,ndvi,0.5952500000000001,0.02782687549833795,0.011360274351147226,4.6748215872890295,0.59345,3.5715000000000003,0.5671,0.6333000000000001,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2000,winter,evi,0.2441,0.07370325637310743,0.04255259490716558,30.193878071735934,0.2449,0.7323000000000001,0.17,0.3174,3,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2000,winter,ndvi,0.46926666666666667,0.12897799553929085,0.07446548044414793,27.485011125008707,0.4408,1.4078,0.3569,0.6101,3,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2001,autumn,evi,0.328,0.0688101373345527,0.030772828924231204,20.978700406875824,0.34040000000000004,1.6400000000000001,0.2427,0.39990000000000003,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2001,autumn,ndvi,0.56096,0.0769982012776922,0.03443464244042618,13.726148259714096,0.6014,2.8048,0.44930000000000003,0.6325000000000001,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2001,spring,evi,0.26571666666666666,0.06872080956061756,0.028055153022414816,25.86243852246788,0.22690000000000002,1.5943,0.2155,0.3786,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2001,spring,ndvi,0.5065833333333334,0.0777693620050124,0.03174920908901162,15.35174114262459,0.5314,3.0395,0.39990000000000003,0.6078,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2001,summer,evi,0.40223333333333333,0.03574026674028422,0.014590902797443498,8.885456221169525,0.3946,2.4134,0.3564,0.4556,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2001,summer,ndvi,0.6241,0.03727782182477942,0.015218607032182682,5.973052687835191,0.62,3.7446,0.5851000000000001,0.6726000000000001,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2001,winter,evi,0.2732833333333333,0.04244942480960922,0.017329905109697258,15.533118793538778,0.2818,1.6397,0.2053,0.3211,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2001,winter,ndvi,0.5268,0.06655184445227645,0.02716967672485879,12.633227876286341,0.5472,3.1608,0.43870000000000003,0.5879,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2002,autumn,evi,0.33448,0.06649606755290122,0.029737945456941042,19.88043158123093,0.3361,1.6724,0.2464,0.4177,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2002,autumn,ndvi,0.56996,0.07666585289423186,0.034286011724900284,13.451093566957656,0.6167,2.8498,0.4817,0.6388,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2002,spring,evi,0.2860166666666667,0.05933553460336113,0.02422363056558157,20.74548147661364,0.2725,1.7161000000000002,0.21780000000000002,0.3876,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2002,spring,ndvi,0.5590166666666667,0.08150765403731519,0.03327536042045391,14.58054095655738,0.54535,3.3541,0.4524,0.6796,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2002,summer,evi,0.3768666666666667,0.024438385107585694,0.00997692894186939,6.484623679706091,0.3684,2.2612,0.35000000000000003,0.4097,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2002,summer,ndvi,0.6265833333333334,0.02750573879514358,0.011229170841062923,4.389797387175461,0.6361000000000001,3.7595,0.5887,0.6524,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2002,winter,evi,0.27588333333333337,0.04935112629582699,0.020147512942737568,17.88840438439932,0.29425,1.6553,0.18660000000000002,0.3211,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2002,winter,ndvi,0.5131666666666667,0.062393803111099655,0.025472163455645295,12.158584562085025,0.5285,3.079,0.3932,0.5725,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2003,autumn,evi,0.3386,0.07039825992167703,0.03148305893651377,20.790980484842596,0.3024,1.693,0.2785,0.4304,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2003,autumn,ndvi,0.59526,0.08594328362356189,0.038435004878365764,14.437940332554158,0.5544,2.9763,0.5104000000000001,0.7041000000000001,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2003,spring,evi,0.2677333333333333,0.08159947712250776,0.033312847038008894,30.477892351534276,0.22205000000000003,1.6064,0.2099,0.39840000000000003,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2003,spring,ndvi,0.49803333333333333,0.07817407925052056,0.031914434212611566,15.696555635604154,0.47495,2.9882,0.42410000000000003,0.6024,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2003,summer,evi,0.42141666666666666,0.02333035933428087,0.009524579314127795,5.5361738582434334,0.4174,2.5285,0.394,0.4596,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2003,summer,ndvi,0.6472,0.0349999428570962,0.014288666837742417,5.407902171986434,0.65805,3.8832000000000004,0.5904,0.6816,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2003,winter,evi,0.2699166666666667,0.05361769919221327,0.02188933403382672,19.864538138516803,0.28485,1.6195000000000002,0.1965,0.32070000000000004,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2003,winter,ndvi,0.5450333333333334,0.0570739753886714,0.023300352882401693,10.471648594337605,0.53355,3.2702000000000004,0.48500000000000004,0.6233000000000001,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2004,autumn,evi,0.3807,0.04625067567074021,0.020683930961014157,12.148850977341795,0.378,1.9035,0.3262,0.4389,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2004,autumn,ndvi,0.6066,0.04264885696006402,0.019073148665073637,7.030803982865813,0.6209,3.033,0.5575,0.6518,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2004,spring,evi,0.25505,0.03686102277474135,0.015048449532537677,14.45246923142182,0.25365000000000004,1.5303,0.2051,0.3183,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2004,spring,ndvi,0.4795166666666667,0.04046368330573315,0.016519229535436712,8.438431053296682,0.48085,2.8771,0.4161,0.528,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2004,summer,evi,0.4421333333333334,0.040256709585691025,0.01643473286805857,9.105106209067632,0.43845,2.6528,0.39690000000000003,0.5055000000000001,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2004,summer,ndvi,0.6784,0.009174747952941278,0.003745575167225104,1.352409780799127,0.6766000000000001,4.0704,0.6655,0.6915,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2004,winter,evi,0.26913333333333334,0.05588744641390109,0.02281595445686587,20.76570959149161,0.24965000000000004,1.6148,0.23120000000000002,0.3801,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2004,winter,ndvi,0.5074666666666667,0.08230928663684718,0.033602625558792946,16.219643977308294,0.4889,3.0448000000000004,0.4288,0.6657000000000001,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2005,autumn,evi,0.3358,0.03978831486755878,0.017793875350805392,11.848813242274801,0.3335,1.679,0.2805,0.3927,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2005,autumn,ndvi,0.5805,0.05499659080343072,0.02459522311344217,9.474003583708996,0.5959,2.9025,0.4927,0.6345000000000001,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2005,spring,evi,0.24408333333333335,0.05505140930681673,0.02247464373713433,22.55435000620692,0.24325,1.4645000000000001,0.1894,0.34140000000000004,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2005,spring,ndvi,0.4578,0.06411717398638216,0.026175726669314586,14.005498904845382,0.43510000000000004,2.7468,0.3941,0.5723,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2005,summer,evi,0.37703333333333333,0.022667921533891612,0.009254140214580238,6.012179701323918,0.36995,2.2622,0.3528,0.41250000000000003,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2005,summer,ndvi,0.5985166666666667,0.021069543579932307,0.008601605147361226,3.5202935445850527,0.6020000000000001,3.5911,0.5683,0.6179,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2005,winter,evi,0.3009,0.04011807572653504,0.01637813583205773,13.332693827362924,0.2931,1.8054000000000001,0.25830000000000003,0.3558,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2005,winter,ndvi,0.54095,0.04861146983994623,0.019845549459093687,8.986314786938946,0.55305,3.2457000000000003,0.4677,0.5963,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2006,autumn,evi,0.32674000000000003,0.05135896221692958,0.02296842615417957,15.718602625001399,0.31270000000000003,1.6337000000000002,0.2731,0.3835,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2006,autumn,ndvi,0.58136,0.06763303926336596,0.030246414663559717,11.63359007557554,0.5471,2.9068,0.5182,0.6677000000000001,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2006,spring,evi,0.25138333333333335,0.06622743892577054,0.027037238723245722,26.34519880359499,0.22,1.5083,0.2026,0.37320000000000003,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2006,spring,ndvi,0.49790000000000006,0.10853392096483018,0.04430878769123195,21.79833720924486,0.45635000000000003,2.9874,0.38870000000000005,0.6647000000000001,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2006,summer,evi,0.36191666666666666,0.01693439301146241,0.006913436996972718,4.679086256908794,0.36085,2.1715,0.3453,0.3874,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2006,summer,ndvi,0.6156166666666667,0.03812670542633689,0.015565162311321327,6.193254258819649,0.62855,3.6937,0.5601,0.6506000000000001,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2006,winter,evi,0.22035000000000002,0.06479585634899812,0.02645279758362053,29.405879895165928,0.24120000000000003,1.3221,0.0902,0.2671,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2006,winter,ndvi,0.3713,0.16660527002469042,0.06801631666985015,44.870797205680155,0.4398,2.2278000000000002,0.0683,0.49860000000000004,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2007,autumn,evi,0.3246,0.04695492519427543,0.020998880922563475,14.465472949561132,0.329,1.623,0.2506,0.3663,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2007,autumn,ndvi,0.58486,0.07886186023674563,0.035268096064290176,13.483886782605344,0.5693,2.9243,0.4713,0.679,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2007,spring,evi,0.2763166666666667,0.03448051140378673,0.014076609834915668,12.478621655269942,0.2942,1.6579000000000002,0.21630000000000002,0.3018,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2007,spring,ndvi,0.5310333333333334,0.07601230602124016,0.031031893987387302,14.314036662087783,0.54935,3.1862,0.40990000000000004,0.6219,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2007,summer,evi,0.3881833333333333,0.015724556167557385,0.006419523173708297,4.050806620812516,0.38975000000000004,2.3291,0.3664,0.41090000000000004,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2007,summer,ndvi,0.6191333333333333,0.010358893119762676,0.004229000407240986,1.673127993931734,0.6209500000000001,3.7148000000000003,0.6013000000000001,0.6319,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2007,winter,evi,0.26608333333333334,0.031741544805926926,0.01295843140370178,11.929174371159508,0.26255,1.5965,0.2255,0.3138,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2007,winter,ndvi,0.5294833333333333,0.04379869480551525,0.01788074227890008,8.271968548997183,0.529,3.1769000000000003,0.4788,0.5874,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2008,autumn,evi,0.37984,0.051767200040179893,0.023150995658934415,13.628685773004396,0.38420000000000004,1.8992,0.2995,0.4328,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2008,autumn,ndvi,0.6333000000000001,0.05466525404678919,0.024447044811183215,8.631810207925025,0.6449,3.1665,0.5712,0.7032,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2008,spring,evi,0.23458333333333334,0.029555061608236694,0.012065803376116782,12.598960543475677,0.23865000000000003,1.4075,0.1893,0.2768,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2008,spring,ndvi,0.44620000000000004,0.03353398276375772,0.01369019113574874,7.5154600546297,0.43665,2.6772,0.41450000000000004,0.4983,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2008,summer,evi,0.3864,0.027629621785323088,0.011279745860021258,7.150523236367258,0.38445000000000007,2.3184,0.3438,0.4298,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2008,summer,ndvi,0.6375000000000001,0.025961587008501603,0.010598773513949616,4.072405805255153,0.63435,3.825,0.6051000000000001,0.6833,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2008,winter,evi,0.26593333333333335,0.05883494426500859,0.02401926541572642,22.12394494798518,0.2576,1.5956000000000001,0.1864,0.36000000000000004,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2008,winter,ndvi,0.4746666666666667,0.049963973687714915,0.02039770684279105,10.526118052187131,0.48860000000000003,2.8480000000000003,0.3965,0.5219,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2009,autumn,evi,0.38520000000000004,0.0336788509305172,0.015061640016943701,8.74321156036272,0.376,1.9260000000000002,0.3476,0.434,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2009,autumn,ndvi,0.62188,0.055058986550789356,0.024623127339962334,8.853635195019836,0.6271,3.1094,0.5567,0.6807000000000001,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2009,spring,evi,0.26971666666666666,0.07463772281270822,0.030470722742403804,27.67264023211082,0.24095,1.6183,0.22030000000000002,0.4188,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2009,spring,ndvi,0.4839,0.07979320773098425,0.03257544064680222,16.48960688799013,0.45985,2.9034,0.4168,0.6325000000000001,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2009,summer,evi,0.41176666666666667,0.02756560658985517,0.011253611765907771,6.694472579095404,0.41845,2.4706,0.3657,0.43820000000000003,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2009,summer,ndvi,0.6478166666666667,0.017224101331177404,0.007031709923229523,2.658792559290551,0.6487,3.8869000000000002,0.6188,0.6659,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2009,winter,evi,0.24755,0.055913102221214664,0.02282642839634211,22.586589465245268,0.2665,1.4853,0.1578,0.3106,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2009,winter,ndvi,0.3807166666666667,0.18765063726688133,0.07660805186865878,49.28878972119634,0.42625,2.2843,0.1265,0.6203000000000001,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2010,autumn,evi,0.35316000000000003,0.04401060099566922,0.01968213911138726,12.461943876902598,0.37,1.7658,0.2827,0.3902,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2010,autumn,ndvi,0.62958,0.06923884025602972,0.03096455069914628,10.99762385336728,0.6677000000000001,3.1479,0.5254,0.6856,5,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2010,spring,evi,0.2675,0.05323573987463685,0.021733399795399403,19.901211168088544,0.2691,1.605,0.1923,0.3466,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2010,spring,ndvi,0.4861666666666667,0.09689983832115855,0.039559193340837705,19.931403151421023,0.4908,2.9170000000000003,0.3547,0.6237,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2010,summer,evi,0.43363333333333337,0.024839538374669266,0.01014069907737025,5.728235461911583,0.42490000000000006,2.6018000000000003,0.41550000000000004,0.48300000000000004,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2010,summer,ndvi,0.6735666666666666,0.018209301652360694,0.00743391627011705,2.703414903601825,0.6799999999999999,4.0414,0.6398,0.6906,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2010,winter,evi,0.2819666666666667,0.06992088862898316,0.028545083250496536,24.797572512938817,0.28405,1.6918,0.16540000000000002,0.3664,6,sylvestris_medium,sylvestris,medium,1748,NA
PISYL_PORTUGOS_M,P. sylvestris,2010,winter,ndvi,0.42810000000000004,0.13459200570613397,0.054946956239631695,31.43938465455126,0.46090000000000003,2.5686,0.16690000000000002,0.5452,6,sylvestris_medium,sylvestris,medium,1748,NA
