system:index,EVI,LAI,NDVI,Specie,date,elev,elev_code,lat,long,pies,radius_m,site_code,site_name,sp_code,.geo
2017_08_13_00000000000000000004,1875,1.08,3578,Pinus_pinaster,2021-10-27T00:00:00Z,1433,low2,37.15454,-3.13756,37,12.1,PIPIN_LANTEIRA_L2,LANTERIA_L2,pinaster,"{""type"":""Point"",""coordinates"":[-3.137561733337176,37.15454095302077]}"
2017_08_13_00000000000000000005,1994,1.48,4306,Pinus_pinaster,2021-10-26T00:00:00Z,1353,low,37.18253,-3.17767,41,11.6,PIPIN_JEREZ_L,JEREZ_L,pinaster,"{""type"":""Point"",""coordinates"":[-3.177671347312922,37.18253073033325]}"
2017_08_13_00000000000000000006,2633,1.73,5089,Pinus_pinaster,2018-05-09T00:00:00Z,1605,medium,37.16089,-3.19681,33,11.0,PIPIN_JEREZ_M,JEREZ_M,pinaster,"{""type"":""Point"",""coordinates"":[-3.196805349933258,37.160890712920875]}"
2017_08_13_00000000000000000007,2892,1.94,5459,Pinus_pinaster,2020-10-06T00:00:00Z,1770,high,37.135,-3.198,40,9.0,PIPIN_JEREZ_H,JEREZ_H,pinaster,"{""type"":""Point"",""coordinates"":[-3.1980003890155833,37.13500117220457]}"
2017_08_13_00000000000000000000,2075,1.59,4178,Pinus_halepensis,2018-12-28T00:00:00Z,1212,medium,37.08871,-2.68649,41,10.0,PIHAL_NACIMIENTO_M,NAC_HALEPENSIS,halepensis,"{""type"":""Point"",""coordinates"":[-2.686487988972699,37.088711244168756]}"
2017_08_13_0000000000000000000b,1190,1.33,2258,Pinus_halepensis,2022-06-13T00:00:00Z,974,low,37.1101,-2.69854,41,8.7,PIHAL_NACIMIENTO_L,NAC_HALEPENSIS_2,halepensis,"{""type"":""Point"",""coordinates"":[-2.6985409391201634,37.11010155192212]}"
2017_08_13_0000000000000000000c,2034,1.36,4150,Pinus_halepensis,2022-06-15T00:00:00Z,1359,high,37.16982,-3.05232,40,11.3,PIHAL_RAGUA_H,RAG PIHA 3,halepensis,"{""type"":""Point"",""coordinates"":[-3.052321557599505,37.16981783322988]}"
2017_08_13_00000000000000000008,3558,3.11,5961,Pinus_sylvestris,2018-11-28T00:00:00Z,1633,low,36.95607,-3.30093,37,13.0,PISYL_PORTUGOS_L,PORTUGOS_L,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3009298186322735,36.9560663651319]}"
2017_08_13_00000000000000000009,3785,3.36,6152,Pinus_sylvestris,2018-12-11T00:00:00Z,1748,medium,36.96002,-3.30361,47,9.0,PISYL_PORTUGOS_M,PORTUGOS_M,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3036097383653944,36.96001712866525]}"
2017_08_13_0000000000000000000a,3777,3.63,5912,Pinus_sylvestris,2018-11-28T00:00:00Z,2000,high,36.96598,-3.31321,35,9.0,PISYL_PORTUGOS_H,PORTUGOS_H,sylvestris,"{""type"":""Point"",""coordinates"":[-3.313214642034517,36.9659789467737]}"
2017_08_29_00000000000000000001,2858,1.84,5761,Pinus_nigra,2018-05-10T00:00:00Z,1646,medium,37.14336,-3.14902,39,9.0,PINIG_LANTEIRA_M,LANTEIRA_M,nigra,"{""type"":""Point"",""coordinates"":[-3.14901716394348,37.14335752757873]}"
2017_08_29_00000000000000000002,2016,1.29,4855,Pinus_nigra,2021-10-27T00:00:00Z,1585,low,37.14837,-3.14652,40,13.3,PINIG_LANTEIRA_L2,LANTEIRA_L2,nigra,"{""type"":""Point"",""coordinates"":[-3.14652006735355,37.1483695571628]}"
2017_08_29_00000000000000000003,2298,1.95,5802,Pinus_nigra,2020-10-06T00:00:00Z,1810,high,37.132,-3.147,41,8.9,PINIG_LANTEIRA_H,LANTEIRA_H,nigra,"{""type"":""Point"",""coordinates"":[-3.1470016502673217,37.1320001971956]}"
2017_08_29_00000000000000000004,2093,1.08,3870,Pinus_pinaster,2021-10-27T00:00:00Z,1433,low2,37.15454,-3.13756,37,12.1,PIPIN_LANTEIRA_L2,LANTERIA_L2,pinaster,"{""type"":""Point"",""coordinates"":[-3.137561733337176,37.15454095302077]}"
2017_08_29_00000000000000000005,2097,1.48,5227,Pinus_pinaster,2021-10-26T00:00:00Z,1353,low,37.18253,-3.17767,41,11.6,PIPIN_JEREZ_L,JEREZ_L,pinaster,"{""type"":""Point"",""coordinates"":[-3.177671347312922,37.18253073033325]}"
2017_08_29_00000000000000000006,3441,1.73,6370,Pinus_pinaster,2018-05-09T00:00:00Z,1605,medium,37.16089,-3.19681,33,11.0,PIPIN_JEREZ_M,JEREZ_M,pinaster,"{""type"":""Point"",""coordinates"":[-3.196805349933258,37.160890712920875]}"
2017_08_29_00000000000000000007,3090,1.94,5922,Pinus_pinaster,2020-10-06T00:00:00Z,1770,high,37.135,-3.198,40,9.0,PIPIN_JEREZ_H,JEREZ_H,pinaster,"{""type"":""Point"",""coordinates"":[-3.1980003890155833,37.13500117220457]}"
2017_08_29_00000000000000000000,2327,1.59,4733,Pinus_halepensis,2018-12-28T00:00:00Z,1212,medium,37.08871,-2.68649,41,10.0,PIHAL_NACIMIENTO_M,NAC_HALEPENSIS,halepensis,"{""type"":""Point"",""coordinates"":[-2.686487988972699,37.088711244168756]}"
2017_08_29_0000000000000000000b,1554,1.33,3050,Pinus_halepensis,2022-06-13T00:00:00Z,974,low,37.1101,-2.69854,41,8.7,PIHAL_NACIMIENTO_L,NAC_HALEPENSIS_2,halepensis,"{""type"":""Point"",""coordinates"":[-2.6985409391201634,37.11010155192212]}"
2017_08_29_0000000000000000000c,2258,1.36,4531,Pinus_halepensis,2022-06-15T00:00:00Z,1359,high,37.16982,-3.05232,40,11.3,PIHAL_RAGUA_H,RAG PIHA 3,halepensis,"{""type"":""Point"",""coordinates"":[-3.052321557599505,37.16981783322988]}"
2017_08_29_00000000000000000008,3280,3.11,6330,Pinus_sylvestris,2018-11-28T00:00:00Z,1633,low,36.95607,-3.30093,37,13.0,PISYL_PORTUGOS_L,PORTUGOS_L,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3009298186322735,36.9560663651319]}"
2017_08_29_00000000000000000009,3887,3.36,6615,Pinus_sylvestris,2018-12-11T00:00:00Z,1748,medium,36.96002,-3.30361,47,9.0,PISYL_PORTUGOS_M,PORTUGOS_M,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3036097383653944,36.96001712866525]}"
2017_08_29_0000000000000000000a,3687,3.63,6220,Pinus_sylvestris,2018-11-28T00:00:00Z,2000,high,36.96598,-3.31321,35,9.0,PISYL_PORTUGOS_H,PORTUGOS_H,sylvestris,"{""type"":""Point"",""coordinates"":[-3.313214642034517,36.9659789467737]}"
2017_09_14_00000000000000000001,2568,1.84,5785,Pinus_nigra,2018-05-10T00:00:00Z,1646,medium,37.14336,-3.14902,39,9.0,PINIG_LANTEIRA_M,LANTEIRA_M,nigra,"{""type"":""Point"",""coordinates"":[-3.14901716394348,37.14335752757873]}"
2017_09_14_00000000000000000002,2252,1.29,5299,Pinus_nigra,2021-10-27T00:00:00Z,1585,low,37.14837,-3.14652,40,13.3,PINIG_LANTEIRA_L2,LANTEIRA_L2,nigra,"{""type"":""Point"",""coordinates"":[-3.14652006735355,37.1483695571628]}"
2017_09_14_00000000000000000003,2970,1.95,6553,Pinus_nigra,2020-10-06T00:00:00Z,1810,high,37.132,-3.147,41,8.9,PINIG_LANTEIRA_H,LANTEIRA_H,nigra,"{""type"":""Point"",""coordinates"":[-3.1470016502673217,37.1320001971956]}"
2017_09_14_00000000000000000004,2044,1.08,4427,Pinus_pinaster,2021-10-27T00:00:00Z,1433,low2,37.15454,-3.13756,37,12.1,PIPIN_LANTEIRA_L2,LANTERIA_L2,pinaster,"{""type"":""Point"",""coordinates"":[-3.137561733337176,37.15454095302077]}"
2017_09_14_00000000000000000005,2181,1.48,5022,Pinus_pinaster,2021-10-26T00:00:00Z,1353,low,37.18253,-3.17767,41,11.6,PIPIN_JEREZ_L,JEREZ_L,pinaster,"{""type"":""Point"",""coordinates"":[-3.177671347312922,37.18253073033325]}"
2017_09_14_00000000000000000006,3201,1.73,6563,Pinus_pinaster,2018-05-09T00:00:00Z,1605,medium,37.16089,-3.19681,33,11.0,PIPIN_JEREZ_M,JEREZ_M,pinaster,"{""type"":""Point"",""coordinates"":[-3.196805349933258,37.160890712920875]}"
2017_09_14_00000000000000000007,3412,1.94,6455,Pinus_pinaster,2020-10-06T00:00:00Z,1770,high,37.135,-3.198,40,9.0,PIPIN_JEREZ_H,JEREZ_H,pinaster,"{""type"":""Point"",""coordinates"":[-3.1980003890155833,37.13500117220457]}"
2017_09_14_00000000000000000000,2200,1.59,5093,Pinus_halepensis,2018-12-28T00:00:00Z,1212,medium,37.08871,-2.68649,41,10.0,PIHAL_NACIMIENTO_M,NAC_HALEPENSIS,halepensis,"{""type"":""Point"",""coordinates"":[-2.686487988972699,37.088711244168756]}"
2017_09_14_0000000000000000000b,1400,1.33,2990,Pinus_halepensis,2022-06-13T00:00:00Z,974,low,37.1101,-2.69854,41,8.7,PIHAL_NACIMIENTO_L,NAC_HALEPENSIS_2,halepensis,"{""type"":""Point"",""coordinates"":[-2.6985409391201634,37.11010155192212]}"
2017_09_14_0000000000000000000c,2066,1.36,4744,Pinus_halepensis,2022-06-15T00:00:00Z,1359,high,37.16982,-3.05232,40,11.3,PIHAL_RAGUA_H,RAG PIHA 3,halepensis,"{""type"":""Point"",""coordinates"":[-3.052321557599505,37.16981783322988]}"
2017_09_14_00000000000000000008,3189,3.11,6219,Pinus_sylvestris,2018-11-28T00:00:00Z,1633,low,36.95607,-3.30093,37,13.0,PISYL_PORTUGOS_L,PORTUGOS_L,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3009298186322735,36.9560663651319]}"
2017_09_14_00000000000000000009,3868,3.36,6503,Pinus_sylvestris,2018-12-11T00:00:00Z,1748,medium,36.96002,-3.30361,47,9.0,PISYL_PORTUGOS_M,PORTUGOS_M,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3036097383653944,36.96001712866525]}"
2017_09_14_0000000000000000000a,3725,3.63,6583,Pinus_sylvestris,2018-11-28T00:00:00Z,2000,high,36.96598,-3.31321,35,9.0,PISYL_PORTUGOS_H,PORTUGOS_H,sylvestris,"{""type"":""Point"",""coordinates"":[-3.313214642034517,36.9659789467737]}"
2017_09_30_00000000000000000001,2690,1.84,5964,Pinus_nigra,2018-05-10T00:00:00Z,1646,medium,37.14336,-3.14902,39,9.0,PINIG_LANTEIRA_M,LANTEIRA_M,nigra,"{""type"":""Point"",""coordinates"":[-3.14901716394348,37.14335752757873]}"
2017_09_30_00000000000000000002,2408,1.29,5212,Pinus_nigra,2021-10-27T00:00:00Z,1585,low,37.14837,-3.14652,40,13.3,PINIG_LANTEIRA_L2,LANTEIRA_L2,nigra,"{""type"":""Point"",""coordinates"":[-3.14652006735355,37.1483695571628]}"
2017_09_30_00000000000000000003,3438,1.95,6823,Pinus_nigra,2020-10-06T00:00:00Z,1810,high,37.132,-3.147,41,8.9,PINIG_LANTEIRA_H,LANTEIRA_H,nigra,"{""type"":""Point"",""coordinates"":[-3.1470016502673217,37.1320001971956]}"
2017_09_30_00000000000000000004,2437,1.08,5253,Pinus_pinaster,2021-10-27T00:00:00Z,1433,low2,37.15454,-3.13756,37,12.1,PIPIN_LANTEIRA_L2,LANTERIA_L2,pinaster,"{""type"":""Point"",""coordinates"":[-3.137561733337176,37.15454095302077]}"
2017_09_30_00000000000000000005,2324,1.48,5253,Pinus_pinaster,2021-10-26T00:00:00Z,1353,low,37.18253,-3.17767,41,11.6,PIPIN_JEREZ_L,JEREZ_L,pinaster,"{""type"":""Point"",""coordinates"":[-3.177671347312922,37.18253073033325]}"
2017_09_30_00000000000000000006,3481,1.73,6624,Pinus_pinaster,2018-05-09T00:00:00Z,1605,medium,37.16089,-3.19681,33,11.0,PIPIN_JEREZ_M,JEREZ_M,pinaster,"{""type"":""Point"",""coordinates"":[-3.196805349933258,37.160890712920875]}"
2017_09_30_00000000000000000007,3354,1.94,6408,Pinus_pinaster,2020-10-06T00:00:00Z,1770,high,37.135,-3.198,40,9.0,PIPIN_JEREZ_H,JEREZ_H,pinaster,"{""type"":""Point"",""coordinates"":[-3.1980003890155833,37.13500117220457]}"
2017_09_30_00000000000000000000,2370,1.59,5447,Pinus_halepensis,2018-12-28T00:00:00Z,1212,medium,37.08871,-2.68649,41,10.0,PIHAL_NACIMIENTO_M,NAC_HALEPENSIS,halepensis,"{""type"":""Point"",""coordinates"":[-2.686487988972699,37.088711244168756]}"
2017_09_30_0000000000000000000b,1520,1.33,3260,Pinus_halepensis,2022-06-13T00:00:00Z,974,low,37.1101,-2.69854,41,8.7,PIHAL_NACIMIENTO_L,NAC_HALEPENSIS_2,halepensis,"{""type"":""Point"",""coordinates"":[-2.6985409391201634,37.11010155192212]}"
2017_09_30_0000000000000000000c,2118,1.36,4869,Pinus_halepensis,2022-06-15T00:00:00Z,1359,high,37.16982,-3.05232,40,11.3,PIHAL_RAGUA_H,RAG PIHA 3,halepensis,"{""type"":""Point"",""coordinates"":[-3.052321557599505,37.16981783322988]}"
2017_09_30_00000000000000000008,3477,3.11,6379,Pinus_sylvestris,2018-11-28T00:00:00Z,1633,low,36.95607,-3.30093,37,13.0,PISYL_PORTUGOS_L,PORTUGOS_L,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3009298186322735,36.9560663651319]}"
2017_09_30_00000000000000000009,3845,3.36,6556,Pinus_sylvestris,2018-12-11T00:00:00Z,1748,medium,36.96002,-3.30361,47,9.0,PISYL_PORTUGOS_M,PORTUGOS_M,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3036097383653944,36.96001712866525]}"
2017_09_30_0000000000000000000a,3486,3.63,5955,Pinus_sylvestris,2018-11-28T00:00:00Z,2000,high,36.96598,-3.31321,35,9.0,PISYL_PORTUGOS_H,PORTUGOS_H,sylvestris,"{""type"":""Point"",""coordinates"":[-3.313214642034517,36.9659789467737]}"
2017_10_16_00000000000000000001,2669,1.84,6362,Pinus_nigra,2018-05-10T00:00:00Z,1646,medium,37.14336,-3.14902,39,9.0,PINIG_LANTEIRA_M,LANTEIRA_M,nigra,"{""type"":""Point"",""coordinates"":[-3.14901716394348,37.14335752757873]}"
2017_10_16_00000000000000000002,2232,1.29,5813,Pinus_nigra,2021-10-27T00:00:00Z,1585,low,37.14837,-3.14652,40,13.3,PINIG_LANTEIRA_L2,LANTEIRA_L2,nigra,"{""type"":""Point"",""coordinates"":[-3.14652006735355,37.1483695571628]}"
2017_10_16_00000000000000000003,2628,1.95,6766,Pinus_nigra,2020-10-06T00:00:00Z,1810,high,37.132,-3.147,41,8.9,PINIG_LANTEIRA_H,LANTEIRA_H,nigra,"{""type"":""Point"",""coordinates"":[-3.1470016502673217,37.1320001971956]}"
2017_10_16_00000000000000000004,2008,1.08,4964,Pinus_pinaster,2021-10-27T00:00:00Z,1433,low2,37.15454,-3.13756,37,12.1,PIPIN_LANTEIRA_L2,LANTERIA_L2,pinaster,"{""type"":""Point"",""coordinates"":[-3.137561733337176,37.15454095302077]}"
2017_10_16_00000000000000000005,2174,1.48,6343,Pinus_pinaster,2021-10-26T00:00:00Z,1353,low,37.18253,-3.17767,41,11.6,PIPIN_JEREZ_L,JEREZ_L,pinaster,"{""type"":""Point"",""coordinates"":[-3.177671347312922,37.18253073033325]}"
2017_10_16_00000000000000000006,3332,1.73,7071,Pinus_pinaster,2018-05-09T00:00:00Z,1605,medium,37.16089,-3.19681,33,11.0,PIPIN_JEREZ_M,JEREZ_M,pinaster,"{""type"":""Point"",""coordinates"":[-3.196805349933258,37.160890712920875]}"
2017_10_16_00000000000000000007,3371,1.94,6642,Pinus_pinaster,2020-10-06T00:00:00Z,1770,high,37.135,-3.198,40,9.0,PIPIN_JEREZ_H,JEREZ_H,pinaster,"{""type"":""Point"",""coordinates"":[-3.1980003890155833,37.13500117220457]}"
2017_10_16_00000000000000000000,2208,1.59,5943,Pinus_halepensis,2018-12-28T00:00:00Z,1212,medium,37.08871,-2.68649,41,10.0,PIHAL_NACIMIENTO_M,NAC_HALEPENSIS,halepensis,"{""type"":""Point"",""coordinates"":[-2.686487988972699,37.088711244168756]}"
2017_10_16_0000000000000000000b,1636,1.33,3791,Pinus_halepensis,2022-06-13T00:00:00Z,974,low,37.1101,-2.69854,41,8.7,PIHAL_NACIMIENTO_L,NAC_HALEPENSIS_2,halepensis,"{""type"":""Point"",""coordinates"":[-2.6985409391201634,37.11010155192212]}"
2017_10_16_0000000000000000000c,2072,1.36,5404,Pinus_halepensis,2022-06-15T00:00:00Z,1359,high,37.16982,-3.05232,40,11.3,PIHAL_RAGUA_H,RAG PIHA 3,halepensis,"{""type"":""Point"",""coordinates"":[-3.052321557599505,37.16981783322988]}"
2017_10_16_00000000000000000008,4010,3.11,6489,Pinus_sylvestris,2018-11-28T00:00:00Z,1633,low,36.95607,-3.30093,37,13.0,PISYL_PORTUGOS_L,PORTUGOS_L,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3009298186322735,36.9560663651319]}"
2017_10_16_00000000000000000009,4070,3.36,6239,Pinus_sylvestris,2018-12-11T00:00:00Z,1748,medium,36.96002,-3.30361,47,9.0,PISYL_PORTUGOS_M,PORTUGOS_M,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3036097383653944,36.96001712866525]}"
2017_10_16_0000000000000000000a,4386,3.63,6746,Pinus_sylvestris,2018-11-28T00:00:00Z,2000,high,36.96598,-3.31321,35,9.0,PISYL_PORTUGOS_H,PORTUGOS_H,sylvestris,"{""type"":""Point"",""coordinates"":[-3.313214642034517,36.9659789467737]}"
2017_11_01_00000000000000000001,2341,1.84,6428,Pinus_nigra,2018-05-10T00:00:00Z,1646,medium,37.14336,-3.14902,39,9.0,PINIG_LANTEIRA_M,LANTEIRA_M,nigra,"{""type"":""Point"",""coordinates"":[-3.14901716394348,37.14335752757873]}"
2017_11_01_00000000000000000002,2142,1.29,6046,Pinus_nigra,2021-10-27T00:00:00Z,1585,low,37.14837,-3.14652,40,13.3,PINIG_LANTEIRA_L2,LANTEIRA_L2,nigra,"{""type"":""Point"",""coordinates"":[-3.14652006735355,37.1483695571628]}"
2017_11_01_00000000000000000003,2674,1.95,7084,Pinus_nigra,2020-10-06T00:00:00Z,1810,high,37.132,-3.147,41,8.9,PINIG_LANTEIRA_H,LANTEIRA_H,nigra,"{""type"":""Point"",""coordinates"":[-3.1470016502673217,37.1320001971956]}"
2017_11_01_00000000000000000004,2286,1.08,5637,Pinus_pinaster,2021-10-27T00:00:00Z,1433,low2,37.15454,-3.13756,37,12.1,PIPIN_LANTEIRA_L2,LANTERIA_L2,pinaster,"{""type"":""Point"",""coordinates"":[-3.137561733337176,37.15454095302077]}"
2017_11_01_00000000000000000005,2068,1.48,6397,Pinus_pinaster,2021-10-26T00:00:00Z,1353,low,37.18253,-3.17767,41,11.6,PIPIN_JEREZ_L,JEREZ_L,pinaster,"{""type"":""Point"",""coordinates"":[-3.177671347312922,37.18253073033325]}"
2017_11_01_00000000000000000006,3381,1.73,7262,Pinus_pinaster,2018-05-09T00:00:00Z,1605,medium,37.16089,-3.19681,33,11.0,PIPIN_JEREZ_M,JEREZ_M,pinaster,"{""type"":""Point"",""coordinates"":[-3.196805349933258,37.160890712920875]}"
2017_11_01_00000000000000000007,3972,1.94,7719,Pinus_pinaster,2020-10-06T00:00:00Z,1770,high,37.135,-3.198,40,9.0,PIPIN_JEREZ_H,JEREZ_H,pinaster,"{""type"":""Point"",""coordinates"":[-3.1980003890155833,37.13500117220457]}"
2017_11_01_00000000000000000000,2063,1.59,6411,Pinus_halepensis,2018-12-28T00:00:00Z,1212,medium,37.08871,-2.68649,41,10.0,PIHAL_NACIMIENTO_M,NAC_HALEPENSIS,halepensis,"{""type"":""Point"",""coordinates"":[-2.686487988972699,37.088711244168756]}"
2017_11_01_0000000000000000000b,1421,1.33,3531,Pinus_halepensis,2022-06-13T00:00:00Z,974,low,37.1101,-2.69854,41,8.7,PIHAL_NACIMIENTO_L,NAC_HALEPENSIS_2,halepensis,"{""type"":""Point"",""coordinates"":[-2.6985409391201634,37.11010155192212]}"
2017_11_01_0000000000000000000c,2037,1.36,5768,Pinus_halepensis,2022-06-15T00:00:00Z,1359,high,37.16982,-3.05232,40,11.3,PIHAL_RAGUA_H,RAG PIHA 3,halepensis,"{""type"":""Point"",""coordinates"":[-3.052321557599505,37.16981783322988]}"
2017_11_01_00000000000000000008,3566,3.11,6626,Pinus_sylvestris,2018-11-28T00:00:00Z,1633,low,36.95607,-3.30093,37,13.0,PISYL_PORTUGOS_L,PORTUGOS_L,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3009298186322735,36.9560663651319]}"
2017_11_01_00000000000000000009,3530,3.36,6310,Pinus_sylvestris,2018-12-11T00:00:00Z,1748,medium,36.96002,-3.30361,47,9.0,PISYL_PORTUGOS_M,PORTUGOS_M,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3036097383653944,36.96001712866525]}"
2017_11_01_0000000000000000000a,4414,3.63,6802,Pinus_sylvestris,2018-11-28T00:00:00Z,2000,high,36.96598,-3.31321,35,9.0,PISYL_PORTUGOS_H,PORTUGOS_H,sylvestris,"{""type"":""Point"",""coordinates"":[-3.313214642034517,36.9659789467737]}"
2017_11_17_00000000000000000001,2230,1.84,6624,Pinus_nigra,2018-05-10T00:00:00Z,1646,medium,37.14336,-3.14902,39,9.0,PINIG_LANTEIRA_M,LANTEIRA_M,nigra,"{""type"":""Point"",""coordinates"":[-3.14901716394348,37.14335752757873]}"
2017_11_17_00000000000000000002,2105,1.29,6011,Pinus_nigra,2021-10-27T00:00:00Z,1585,low,37.14837,-3.14652,40,13.3,PINIG_LANTEIRA_L2,LANTEIRA_L2,nigra,"{""type"":""Point"",""coordinates"":[-3.14652006735355,37.1483695571628]}"
2017_11_17_00000000000000000003,2222,1.95,6345,Pinus_nigra,2020-10-06T00:00:00Z,1810,high,37.132,-3.147,41,8.9,PINIG_LANTEIRA_H,LANTEIRA_H,nigra,"{""type"":""Point"",""coordinates"":[-3.1470016502673217,37.1320001971956]}"
2017_11_17_00000000000000000004,1836,1.08,4582,Pinus_pinaster,2021-10-27T00:00:00Z,1433,low2,37.15454,-3.13756,37,12.1,PIPIN_LANTEIRA_L2,LANTERIA_L2,pinaster,"{""type"":""Point"",""coordinates"":[-3.137561733337176,37.15454095302077]}"
2017_11_17_00000000000000000005,2207,1.48,6274,Pinus_pinaster,2021-10-26T00:00:00Z,1353,low,37.18253,-3.17767,41,11.6,PIPIN_JEREZ_L,JEREZ_L,pinaster,"{""type"":""Point"",""coordinates"":[-3.177671347312922,37.18253073033325]}"
2017_11_17_00000000000000000006,2981,1.73,6638,Pinus_pinaster,2018-05-09T00:00:00Z,1605,medium,37.16089,-3.19681,33,11.0,PIPIN_JEREZ_M,JEREZ_M,pinaster,"{""type"":""Point"",""coordinates"":[-3.196805349933258,37.160890712920875]}"
2017_11_17_00000000000000000007,3404,1.94,6603,Pinus_pinaster,2020-10-06T00:00:00Z,1770,high,37.135,-3.198,40,9.0,PIPIN_JEREZ_H,JEREZ_H,pinaster,"{""type"":""Point"",""coordinates"":[-3.1980003890155833,37.13500117220457]}"
2017_11_17_00000000000000000000,1898,1.59,6053,Pinus_halepensis,2018-12-28T00:00:00Z,1212,medium,37.08871,-2.68649,41,10.0,PIHAL_NACIMIENTO_M,NAC_HALEPENSIS,halepensis,"{""type"":""Point"",""coordinates"":[-2.686487988972699,37.088711244168756]}"
2017_11_17_0000000000000000000b,1750,1.33,4433,Pinus_halepensis,2022-06-13T00:00:00Z,974,low,37.1101,-2.69854,41,8.7,PIHAL_NACIMIENTO_L,NAC_HALEPENSIS_2,halepensis,"{""type"":""Point"",""coordinates"":[-2.6985409391201634,37.11010155192212]}"
2017_11_17_0000000000000000000c,2017,1.36,5554,Pinus_halepensis,2022-06-15T00:00:00Z,1359,high,37.16982,-3.05232,40,11.3,PIHAL_RAGUA_H,RAG PIHA 3,halepensis,"{""type"":""Point"",""coordinates"":[-3.052321557599505,37.16981783322988]}"
2017_11_17_00000000000000000008,3202,3.11,5576,Pinus_sylvestris,2018-11-28T00:00:00Z,1633,low,36.95607,-3.30093,37,13.0,PISYL_PORTUGOS_L,PORTUGOS_L,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3009298186322735,36.9560663651319]}"
2017_11_17_00000000000000000009,3346,3.36,5839,Pinus_sylvestris,2018-12-11T00:00:00Z,1748,medium,36.96002,-3.30361,47,9.0,PISYL_PORTUGOS_M,PORTUGOS_M,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3036097383653944,36.96001712866525]}"
2017_11_17_0000000000000000000a,3465,3.63,6129,Pinus_sylvestris,2018-11-28T00:00:00Z,2000,high,36.96598,-3.31321,35,9.0,PISYL_PORTUGOS_H,PORTUGOS_H,sylvestris,"{""type"":""Point"",""coordinates"":[-3.313214642034517,36.9659789467737]}"
2017_12_03_00000000000000000001,2649,1.84,6023,Pinus_nigra,2018-05-10T00:00:00Z,1646,medium,37.14336,-3.14902,39,9.0,PINIG_LANTEIRA_M,LANTEIRA_M,nigra,"{""type"":""Point"",""coordinates"":[-3.14901716394348,37.14335752757873]}"
2017_12_03_00000000000000000002,2174,1.29,6434,Pinus_nigra,2021-10-27T00:00:00Z,1585,low,37.14837,-3.14652,40,13.3,PINIG_LANTEIRA_L2,LANTEIRA_L2,nigra,"{""type"":""Point"",""coordinates"":[-3.14652006735355,37.1483695571628]}"
2017_12_03_00000000000000000003,2509,1.95,5607,Pinus_nigra,2020-10-06T00:00:00Z,1810,high,37.132,-3.147,41,8.9,PINIG_LANTEIRA_H,LANTEIRA_H,nigra,"{""type"":""Point"",""coordinates"":[-3.1470016502673217,37.1320001971956]}"
2017_12_03_00000000000000000004,2188,1.08,6134,Pinus_pinaster,2021-10-27T00:00:00Z,1433,low2,37.15454,-3.13756,37,12.1,PIPIN_LANTEIRA_L2,LANTERIA_L2,pinaster,"{""type"":""Point"",""coordinates"":[-3.137561733337176,37.15454095302077]}"
2017_12_03_00000000000000000005,2072,1.48,7027,Pinus_pinaster,2021-10-26T00:00:00Z,1353,low,37.18253,-3.17767,41,11.6,PIPIN_JEREZ_L,JEREZ_L,pinaster,"{""type"":""Point"",""coordinates"":[-3.177671347312922,37.18253073033325]}"
2017_12_03_00000000000000000006,3671,1.73,7597,Pinus_pinaster,2018-05-09T00:00:00Z,1605,medium,37.16089,-3.19681,33,11.0,PIPIN_JEREZ_M,JEREZ_M,pinaster,"{""type"":""Point"",""coordinates"":[-3.196805349933258,37.160890712920875]}"
2017_12_03_00000000000000000007,4445,1.94,7610,Pinus_pinaster,2020-10-06T00:00:00Z,1770,high,37.135,-3.198,40,9.0,PIPIN_JEREZ_H,JEREZ_H,pinaster,"{""type"":""Point"",""coordinates"":[-3.1980003890155833,37.13500117220457]}"
2017_12_03_00000000000000000000,1766,1.59,6632,Pinus_halepensis,2018-12-28T00:00:00Z,1212,medium,37.08871,-2.68649,41,10.0,PIHAL_NACIMIENTO_M,NAC_HALEPENSIS,halepensis,"{""type"":""Point"",""coordinates"":[-2.686487988972699,37.088711244168756]}"
2017_12_03_0000000000000000000b,1364,1.33,3376,Pinus_halepensis,2022-06-13T00:00:00Z,974,low,37.1101,-2.69854,41,8.7,PIHAL_NACIMIENTO_L,NAC_HALEPENSIS_2,halepensis,"{""type"":""Point"",""coordinates"":[-2.6985409391201634,37.11010155192212]}"
2017_12_03_0000000000000000000c,2151,1.36,6769,Pinus_halepensis,2022-06-15T00:00:00Z,1359,high,37.16982,-3.05232,40,11.3,PIHAL_RAGUA_H,RAG PIHA 3,halepensis,"{""type"":""Point"",""coordinates"":[-3.052321557599505,37.16981783322988]}"
