system:index,EVI,NDVI,date,label,.geo
2_LC08_199035_20181224_1,,,20181224,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
2_LC08_199035_20181224_2,,,20181224,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
2_LC08_199035_20181224_3,,,20181224,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
2_LC08_199035_20181224_4,,,20181224,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
2_LC08_199035_20181224_5,,,20181224,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
2_LC08_199035_20181224_6,,,20181224,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
2_LC08_199035_20181224_7,,,20181224,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
2_LC08_199035_20181224_8,,,20181224,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
2_LC08_199035_20181224_9,,,20181224,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
2_LC08_199035_20181224_10,,,20181224,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
2_LC08_199035_20181224_11,,,20181224,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
2_LC08_199035_20181224_12,,,20181224,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
2_LC08_199035_20190125_0,,,20190125,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
2_LC08_199035_20190125_1,,,20190125,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
2_LC08_199035_20190125_2,,,20190125,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
2_LC08_199035_20190125_3,,,20190125,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
2_LC08_199035_20190125_4,,,20190125,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
2_LC08_199035_20190125_5,,,20190125,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
2_LC08_199035_20190125_6,,,20190125,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
2_LC08_199035_20190125_7,,,20190125,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
2_LC08_199035_20190125_8,,,20190125,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
2_LC08_199035_20190125_9,,,20190125,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
2_LC08_199035_20190125_10,,,20190125,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
2_LC08_199035_20190125_11,,,20190125,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
2_LC08_199035_20190125_12,,,20190125,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
2_LC08_199035_20190210_0,,,20190210,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
2_LC08_199035_20190210_1,,,20190210,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
2_LC08_199035_20190210_2,,,20190210,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
2_LC08_199035_20190210_3,,,20190210,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
2_LC08_199035_20190210_4,,,20190210,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
2_LC08_199035_20190210_5,,,20190210,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
2_LC08_199035_20190210_6,,,20190210,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
2_LC08_199035_20190210_7,,,20190210,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
2_LC08_199035_20190210_8,,,20190210,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
2_LC08_199035_20190210_9,,,20190210,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
2_LC08_199035_20190210_10,,,20190210,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
2_LC08_199035_20190210_11,,,20190210,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
2_LC08_199035_20190210_12,,,20190210,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
2_LC08_199035_20190226_0,,,20190226,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
2_LC08_199035_20190226_1,,,20190226,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
2_LC08_199035_20190226_2,,,20190226,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
2_LC08_199035_20190226_3,,,20190226,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
2_LC08_199035_20190226_4,,,20190226,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
2_LC08_199035_20190226_5,,,20190226,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
2_LC08_199035_20190226_6,,,20190226,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
2_LC08_199035_20190226_7,,,20190226,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
2_LC08_199035_20190226_8,,,20190226,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
2_LC08_199035_20190226_9,,,20190226,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
2_LC08_199035_20190226_10,,,20190226,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
2_LC08_199035_20190226_11,,,20190226,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
2_LC08_199035_20190226_12,,,20190226,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
2_LC08_199035_20190314_0,,,20190314,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
2_LC08_199035_20190314_1,,,20190314,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
2_LC08_199035_20190314_2,,,20190314,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
2_LC08_199035_20190314_3,,,20190314,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
2_LC08_199035_20190314_4,,,20190314,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
2_LC08_199035_20190314_5,,,20190314,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
2_LC08_199035_20190314_6,,,20190314,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
2_LC08_199035_20190314_7,,,20190314,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
2_LC08_199035_20190314_8,,,20190314,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
2_LC08_199035_20190314_9,,,20190314,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
2_LC08_199035_20190314_10,,,20190314,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
2_LC08_199035_20190314_11,,,20190314,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
2_LC08_199035_20190314_12,,,20190314,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
2_LC08_199035_20190501_0,,,20190501,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
2_LC08_199035_20190501_1,,,20190501,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
2_LC08_199035_20190501_2,,,20190501,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
2_LC08_199035_20190501_3,,,20190501,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
2_LC08_199035_20190501_4,,,20190501,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
2_LC08_199035_20190501_5,,,20190501,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
2_LC08_199035_20190501_6,,,20190501,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
2_LC08_199035_20190501_7,,,20190501,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
2_LC08_199035_20190501_8,,,20190501,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
2_LC08_199035_20190501_9,,,20190501,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
2_LC08_199035_20190501_10,,,20190501,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
2_LC08_199035_20190501_11,,,20190501,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
2_LC08_199035_20190501_12,,,20190501,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
2_LC08_199035_20190602_0,,,20190602,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
2_LC08_199035_20190602_1,,,20190602,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
2_LC08_199035_20190602_2,,,20190602,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
2_LC08_199035_20190602_3,,,20190602,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
2_LC08_199035_20190602_4,,,20190602,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
2_LC08_199035_20190602_5,,,20190602,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
2_LC08_199035_20190602_6,,,20190602,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
2_LC08_199035_20190602_7,,,20190602,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
2_LC08_199035_20190602_8,,,20190602,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
2_LC08_199035_20190602_9,,,20190602,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
2_LC08_199035_20190602_10,,,20190602,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
2_LC08_199035_20190602_11,,,20190602,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
2_LC08_199035_20190602_12,,,20190602,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
2_LC08_199035_20190805_0,,,20190805,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
2_LC08_199035_20190805_1,,,20190805,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
2_LC08_199035_20190805_2,,,20190805,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
2_LC08_199035_20190805_3,,,20190805,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
2_LC08_199035_20190805_4,,,20190805,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
2_LC08_199035_20190805_5,,,20190805,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
2_LC08_199035_20190805_6,,,20190805,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
2_LC08_199035_20190805_7,,,20190805,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
2_LC08_199035_20190805_8,,,20190805,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
2_LC08_199035_20190805_9,,,20190805,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
2_LC08_199035_20190805_10,,,20190805,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
2_LC08_199035_20190805_11,,,20190805,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
2_LC08_199035_20190805_12,,,20190805,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
2_LC08_199035_20190821_0,,,20190821,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
2_LC08_199035_20190821_1,,,20190821,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
2_LC08_199035_20190821_2,,,20190821,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
2_LC08_199035_20190821_3,,,20190821,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
2_LC08_199035_20190821_4,,,20190821,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
2_LC08_199035_20190821_5,,,20190821,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
2_LC08_199035_20190821_6,,,20190821,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
2_LC08_199035_20190821_7,,,20190821,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
2_LC08_199035_20190821_8,,,20190821,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
2_LC08_199035_20190821_9,,,20190821,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
2_LC08_199035_20190821_10,,,20190821,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
2_LC08_199035_20190821_11,,,20190821,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
2_LC08_199035_20190821_12,,,20190821,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
2_LC08_199035_20190906_0,,,20190906,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
2_LC08_199035_20190906_1,,,20190906,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
2_LC08_199035_20190906_2,,,20190906,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
2_LC08_199035_20190906_3,,,20190906,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
2_LC08_199035_20190906_4,,,20190906,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
2_LC08_199035_20190906_5,,,20190906,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
2_LC08_199035_20190906_6,,,20190906,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
2_LC08_199035_20190906_7,,,20190906,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
2_LC08_199035_20190906_8,,,20190906,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
2_LC08_199035_20190906_9,,,20190906,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
2_LC08_199035_20190906_10,,,20190906,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
2_LC08_199035_20190906_11,,,20190906,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
2_LC08_199035_20190906_12,,,20190906,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
2_LC08_199035_20190922_0,,,20190922,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
2_LC08_199035_20190922_1,,,20190922,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
2_LC08_199035_20190922_2,,,20190922,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
2_LC08_199035_20190922_3,,,20190922,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
2_LC08_199035_20190922_4,,,20190922,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
2_LC08_199035_20190922_5,,,20190922,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
2_LC08_199035_20190922_6,,,20190922,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
2_LC08_199035_20190922_7,,,20190922,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
2_LC08_199035_20190922_8,,,20190922,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
2_LC08_199035_20190922_9,,,20190922,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
2_LC08_199035_20190922_10,,,20190922,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
2_LC08_199035_20190922_11,,,20190922,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
2_LC08_199035_20190922_12,,,20190922,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
2_LC08_199035_20191008_0,,,20191008,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
2_LC08_199035_20191008_1,,,20191008,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
2_LC08_199035_20191008_2,,,20191008,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
2_LC08_199035_20191008_3,,,20191008,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
2_LC08_199035_20191008_4,,,20191008,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
2_LC08_199035_20191008_5,,,20191008,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
2_LC08_199035_20191008_6,,,20191008,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
2_LC08_199035_20191008_7,,,20191008,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
2_LC08_199035_20191008_8,,,20191008,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
2_LC08_199035_20191008_9,,,20191008,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
2_LC08_199035_20191008_10,,,20191008,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
2_LC08_199035_20191008_11,,,20191008,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
2_LC08_199035_20191008_12,,,20191008,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
2_LC08_199035_20191024_0,,,20191024,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
2_LC08_199035_20191024_1,,,20191024,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
2_LC08_199035_20191024_2,,,20191024,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
2_LC08_199035_20191024_3,,,20191024,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
2_LC08_199035_20191024_4,,,20191024,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
2_LC08_199035_20191024_5,,,20191024,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
2_LC08_199035_20191024_6,,,20191024,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
2_LC08_199035_20191024_7,,,20191024,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
2_LC08_199035_20191024_8,,,20191024,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
2_LC08_199035_20191024_9,,,20191024,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
2_LC08_199035_20191024_10,,,20191024,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
2_LC08_199035_20191024_11,,,20191024,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
2_LC08_199035_20191024_12,,,20191024,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
2_LC08_199035_20191109_0,,,20191109,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
2_LC08_199035_20191109_1,,,20191109,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
2_LC08_199035_20191109_2,,,20191109,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
2_LC08_199035_20191109_3,,,20191109,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
2_LC08_199035_20191109_4,,,20191109,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
2_LC08_199035_20191109_5,,,20191109,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
2_LC08_199035_20191109_6,,,20191109,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
2_LC08_199035_20191109_7,,,20191109,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
2_LC08_199035_20191109_8,,,20191109,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
2_LC08_199035_20191109_9,,,20191109,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
2_LC08_199035_20191109_10,,,20191109,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
2_LC08_199035_20191109_11,,,20191109,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
2_LC08_199035_20191109_12,,,20191109,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
2_LC08_199035_20191211_0,,,20191211,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
2_LC08_199035_20191211_1,,,20191211,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
2_LC08_199035_20191211_2,,,20191211,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
2_LC08_199035_20191211_3,,,20191211,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
2_LC08_199035_20191211_4,,,20191211,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
2_LC08_199035_20191211_5,,,20191211,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
2_LC08_199035_20191211_6,,,20191211,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
2_LC08_199035_20191211_7,,,20191211,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
