"","year","pie","RW","pie"
"1932",1984,36,0.85,36
"1933",1985,36,1.45,36
"1934",1986,36,0.71,36
"1935",1987,36,0.4,36
"1936",1988,36,0.29,36
"1937",1989,36,0.665,36
"1938",1990,36,1.83,36
"1939",1991,36,0.96,36
"1940",1992,36,0.87,36
"1941",1993,36,0.365,36
"1942",1994,36,0.125,36
"1943",1995,36,0.42,36
"1944",1996,36,1.425,36
"1945",1997,36,1.525,36
"1946",1998,36,1.505,36
"1947",1999,36,0.305,36
"1948",2000,36,1.31,36
"1949",2001,36,0.825,36
"1950",2002,36,1.46,36
"1951",2003,36,1.445,36
"1952",2004,36,1.785,36
"1953",2005,36,0.235,36
"1954",2006,36,0.73,36
"1955",2007,36,0.905,36
"1956",2008,36,0.545,36
"1957",2009,36,1.325,36
"1958",2010,36,1.47,36
"1959",2011,36,1.715,36
"1960",2012,36,0.18,36
"1961",2013,36,1.025,36
"1962",2014,36,0.285,36
"1963",2015,36,0.515,36
"1964",2016,36,0.44,36
"1965",2017,36,0.335,36
"1966",2018,36,0.63,36
"1967",2019,36,0.28,36
"1968",2020,36,0.785,36
"1969",2021,36,0.755,36
"1970",1963,37,3.42,37
"1971",1964,37,2.99,37
"1972",1965,37,2.8,37
"1973",1966,37,4.725,37
"1974",1967,37,4.56,37
"1975",1968,37,4.135,37
"1976",1969,37,3.23,37
"1977",1970,37,2.58,37
"1978",1971,37,3.505,37
"1979",1972,37,2.845,37
"1980",1973,37,2.235,37
"1981",1974,37,1.705,37
"1982",1975,37,1.72,37
"1983",1976,37,1.64,37
"1984",1977,37,0.775,37
"1985",1978,37,0.955,37
"1986",1979,37,0.855,37
"1987",1980,37,0.515,37
"1988",1981,37,0.145,37
"1989",1982,37,0.215,37
"1990",1983,37,0.085,37
"1991",1984,37,0.225,37
"1992",1985,37,0.315,37
"1993",1986,37,0.315,37
"1994",1987,37,0.2,37
"1995",1988,37,0.14,37
"1996",1989,37,0.245,37
"1997",1990,37,0.205,37
"1998",1991,37,0.205,37
"1999",1992,37,0.425,37
"2000",1993,37,0.295,37
"2001",1994,37,0.145,37
"2002",1995,37,0.07,37
"2003",1996,37,0.415,37
"2004",1997,37,0.44,37
"2005",1998,37,0.855,37
"2006",1999,37,0.23,37
"2007",2000,37,0.855,37
"2008",2001,37,0.44,37
"2009",2002,37,0.325,37
"2010",2003,37,0.35,37
"2011",2004,37,0.52,37
"2012",2005,37,0.105,37
"2013",2006,37,0.275,37
"2014",2007,37,0.165,37
"2015",2008,37,0.145,37
"2016",2009,37,0.35,37
"2017",2010,37,0.6,37
"2018",2011,37,0.515,37
"2019",2012,37,0.075,37
"2020",2013,37,0.765,37
"2021",2014,37,0.235,37
"2022",2015,37,0.31,37
"2023",2016,37,0.23,37
"2024",2017,37,0.05,37
"2025",2018,37,0.08,37
